nodeId,embedding
1093,"[0.08121861517429352, 0.19865214824676514]"
1094,"[0.08099466562271118, 0.12251315265893936]"
1095,"[0.08094988018274307, 0.2072853446006775]"
1096,"[0.0810842514038086, -0.047031253576278687]"
1097,"[-4.120632648468018, 8.364313125610352]"
1098,"[0.08081550151109695, -0.03839805722236633]"
1099,"[0.08077071607112885, 0.046374138444662094]"
1100,"[0.08090508729219437, -0.20794245600700378]"
1101,"[0.08086029440164566, -0.12317026406526566]"
1102,"[0.08063634485006332, -0.19930927455425262]"
1103,"[0.08059155195951462, -0.1145370677113533]"
1104,"[0.08072591572999954, 0.13114634156227112]"
1105,"[0.08068113029003143, 0.21591852605342865]"
1106,"[0.07902387529611588, -0.14751014113426208]"
1107,"[0.07897908985614777, -0.06273793429136276]"
1108,"[0.07911346107721329, 0.18294547498226166]"
1109,"[0.07906866818666458, -0.2322823405265808]"
1110,"[0.07884471118450165, 0.19157865643501282]"
1111,"[0.07879992574453354, -0.22364914417266846]"
1112,"[0.07893429696559906, 0.022034261375665665]"
1113,"[0.07888950407505035, 0.10680645704269409]"
1114,"[0.07866554707288742, 0.030667448416352272]"
1115,"[0.07862076163291931, 0.11543964594602585]"
1116,"[0.07875514030456543, -0.13887694478034973]"
1117,"[0.07871033996343613, -0.054104749113321304]"
1118,"[0.0784863829612732, -0.13024376332759857]"
1119,"[0.07844160497188568, -0.04547156020998955]"
1120,"[0.0785759761929512, 0.20021185278892517]"
1121,"[0.0785311758518219, -0.2150159627199173]"
1122,"[0.07974053174257278, -0.0038653078954666853]"
1123,"[0.07969573140144348, 0.08090689778327942]"
1124,"[0.079830102622509, -0.17340970039367676]"
1125,"[0.07978532463312149, -0.08863750845193863]"
1126,"[0.07956136018037796, -0.1647765189409256]"
1127,"[0.07951656728982925, -0.08000431954860687]"
1128,"[0.07965094596147537, 0.16567909717559814]"
1129,"[0.07960616052150726, -0.24954871833324432]"
1130,"[0.07938219606876373, 0.1743122786283493]"
1131,"[0.07933741062879562, -0.24091552197933197]"
1132,"[0.07947178930044174, 0.004767886828631163]"
1133,"[0.07942699640989304, 0.08954008668661118]"
1134,"[0.0792030394077301, 0.013401074334979057]"
1135,"[0.0791582465171814, 0.09817327558994293]"
1136,"[0.07929262518882751, -0.15614332258701324]"
1137,"[-3.9761171340942383, 8.719407081604004]"
1138,"[0.043191347271203995, 0.1702483743429184]"
1139,"[0.04314655438065529, -0.24497942626476288]"
1140,"[0.04328092932701111, 0.0007039773045107722]"
1141,"[0.043236128985881805, 0.08547617495059967]"
1142,"[0.04301218315958977, 0.009337164461612701]"
1143,"[0.04296739399433136, 0.09410937130451202]"
1144,"[0.043101757764816284, -0.16020722687244415]"
1145,"[-9.205212593078613, 1.9605871438980103]"
1146,"[0.04283301904797554, -0.151574045419693]"
1147,"[0.04278822988271713, -0.06680184602737427]"
1148,"[0.04292259365320206, 0.17888157069683075]"
1149,"[0.042877811938524246, -0.23634624481201172]"
1150,"[-4.066880702972412, 8.335050582885742]"
1151,"[0.042609065771102905, -0.22771304845809937]"
1152,"[0.04274342954158783, 0.017970358952879906]"
1153,"[0.04269864782691002, 0.10274256020784378]"
1154,"[0.04390799254179001, -0.18610680103302002]"
1155,"[0.0438632033765316, -0.1013345941901207]"
1156,"[0.04399757459759712, 0.14434881508350372]"
1157,"[0.043952785432338715, 0.22912099957466125]"
1158,"[0.04372882843017578, 0.15298199653625488]"
1159,"[0.043684039264917374, 0.2377541959285736]"
1160,"[0.043818410485982895, -0.01656239852309227]"
1161,"[0.043773628771305084, 0.06820979714393616]"
1162,"[0.04354966804385185, -0.007929210551083088]"
1163,"[0.043504875153303146, 0.07684298604726791]"
1164,"[0.04363925755023956, -0.17747360467910767]"
1165,"[0.04359445720911026, -0.09270140528678894]"
1166,"[0.043370503932237625, -0.1688404232263565]"
1167,"[0.043325718492269516, -0.08406822383403778]"
1168,"[0.043460093438625336, 0.16161519289016724]"
1169,"[0.04341529309749603, 0.24638737738132477]"
1170,"[0.041758038103580475, -0.11704128980636597]"
1171,"[0.04171324893832207, -0.03226908668875694]"
1172,"[0.04184762015938759, 0.21341432631015778]"
1173,"[0.04180283844470978, -0.2018134891986847]"
1174,"[0.04157887399196625, 0.22204750776290894]"
1175,"[0.04153409227728844, -0.19318029284477234]"
1176,"[0.04166846349835396, 0.052503108978271484]"
1177,"[0.04162367433309555, 0.1372753083705902]"
1178,"[0.04139970988035202, 0.06113630533218384]"
1179,"[0.04135492816567421, 0.14590850472450256]"
1180,"[0.04148929938673973, -0.10840810090303421]"
1181,"[0.04144451022148132, -0.023635901510715485]"
1182,"[0.04122055694460869, -0.09977491199970245]"
1183,"[0.04117576405405998, -0.015002706088125706]"
1184,"[0.0413101390004158, 0.2306807041168213]"
1185,"[0.0412653386592865, -0.18454711139202118]"
1186,"[0.042474694550037384, 0.026603547856211662]"
1187,"[0.04242990165948868, 0.11137574166059494]"
1188,"[0.0425642728805542, -0.14294084906578064]"
1189,"[0.04251948371529579, -0.058168649673461914]"
1190,"[0.04229553043842316, -0.13430766761302948]"
1191,"[0.04225073754787445, -0.049535464495420456]"
1192,"[0.04238511249423027, 0.19614794850349426]"
1193,"[0.042340319603681564, -0.2190798670053482]"
1194,"[0.042116373777389526, 0.20478112995624542]"
1195,"[0.04207157343626022, -0.21044667065143585]"
1196,"[0.04220594838261604, 0.03523673489689827]"
1197,"[0.04216115549206734, 0.1200089305639267]"
1198,"[0.0419372022151947, 0.043869923800230026]"
1199,"[0.041892413049936295, 0.12864212691783905]"
1200,"[0.042026784271001816, -0.12567447125911713]"
1201,"[0.04198199883103371, -0.0409022755920887]"
1202,"[-7.4293975830078125, 1.2089080810546875]"
1203,"[-1.4711719751358032, 4.723841667175293]"
1204,"[0.040414318442344666, -0.07387533783912659]"
1205,"[0.04036952927708626, 0.010896855965256691]"
1206,"[0.04014558345079422, -0.06524215638637543]"
1207,"[-1.5430035591125488, 5.116535186767578]"
1208,"[0.04023515433073044, -0.23478654026985168]"
1209,"[0.04019037261605263, -0.15001435577869415]"
1210,"[0.03996641933917999, -0.22615335881710052]"
1211,"[0.03992161899805069, -0.1413811594247818]"
1212,"[0.04005599394440651, 0.10430224984884262]"
1213,"[0.0400112085044384, 0.18907444179058075]"
1214,"[0.039787255227565765, 0.11293543875217438]"
1215,"[0.03974245488643646, 0.1977076381444931]"
1216,"[0.03987683728337288, -0.05660896748304367]"
1217,"[-3.492902994155884, 7.3818464279174805]"
1218,"[0.04104139283299446, 0.23931388556957245]"
1219,"[0.040996599942445755, -0.17591391503810883]"
1220,"[0.041130974888801575, 0.0697694942355156]"
1221,"[0.04108618199825287, 0.15454168617725372]"
1222,"[0.040862228721380234, 0.07840267568826675]"
1223,"[0.04081743583083153, 0.16317488253116608]"
1224,"[0.04095181077718735, -0.0911417156457901]"
1225,"[0.04090701788663864, -0.006369518581777811]"
1226,"[0.040683064609766006, -0.08250852674245834]"
1227,"[0.040638282895088196, 0.0022636689245700836]"
1228,"[0.04077264666557312, 0.2479470819234848]"
1229,"[0.04072785750031471, -0.16728073358535767]"
1230,"[0.04050390049815178, -0.24341973662376404]"
1231,"[0.04045911878347397, -0.1586475372314453]"
1232,"[0.04059348255395889, 0.08703586459159851]"
1233,"[0.040548693388700485, 0.17180806398391724]"
1234,"[0.03889143839478493, -0.1916206032037735]"
1235,"[0.03884664550423622, -0.10684840381145477]"
1236,"[0.03898102790117264, 0.13883499801158905]"
1237,"[0.038936227560043335, 0.22360719740390778]"
1238,"[0.0387122742831707, 0.1474681943655014]"
1239,"[0.03866748884320259, 0.23224039375782013]"
1240,"[0.03880186378955841, -0.022076210007071495]"
1241,"[0.03875706344842911, 0.06269598752260208]"
1242,"[0.03853311762213707, -0.013443022035062313]"
1243,"[0.038488324731588364, 0.07132918387651443]"
1244,"[0.03862269967794418, -0.18298742175102234]"
1245,"[0.03857789933681488, -0.09821522235870361]"
1246,"[0.03835395351052284, -0.17435422539710999]"
1247,"[0.038309164345264435, -0.08958203345537186]"
1248,"[-1.4658235311508179, 4.710038185119629]"
1249,"[-4.3307600021362305, -0.5489505529403687]"
1250,"[0.03960809111595154, -0.04797577112913132]"
1251,"[0.03956330195069313, 0.03679642453789711]"
1252,"[0.03969767317175865, -0.21752017736434937]"
1253,"[0.039652880281209946, -0.13274797797203064]"
1254,"[0.03942892700433731, -0.208886981010437]"
1255,"[0.0393841378390789, -0.12411478161811829]"
1256,"[0.039518509060144424, 0.12156862765550613]"
1257,"[0.03947371989488602, 0.20634081959724426]"
1258,"[0.039249762892723083, 0.1302018165588379]"
1259,"[0.039204973727464676, 0.21497401595115662]"
1260,"[0.0393393449485302, -0.03934258595108986]"
1261,"[0.03929455578327179, 0.04542961344122887]"
1262,"[0.039070598781108856, -0.030709397047758102]"
1263,"[0.03902580961585045, 0.05406280234456062]"
1264,"[0.03916018083691597, -0.20025379955768585]"
1265,"[0.03911539912223816, -0.11548159271478653]"
1266,"[0.04892454296350479, -0.18059298396110535]"
1267,"[0.04887976124882698, -0.09582079201936722]"
1268,"[0.0490141324698925, 0.1498626172542572]"
1269,"[0.048969343304634094, 0.23463481664657593]"
1270,"[0.04874538630247116, 0.15849579870700836]"
1271,"[0.04870059713721275, 0.2432679980993271]"
1272,"[0.048834968358278275, -0.01104858610779047]"
1273,"[0.04879017919301987, 0.07372361421585083]"
1274,"[0.048566222190856934, -0.002415398368611932]"
1275,"[0.048521433025598526, 0.08235680311918259]"
1276,"[0.04865580424666405, -0.1719598025083542]"
1277,"[0.04861101508140564, -0.08718759566545486]"
1278,"[0.048387061804533005, -0.16332660615444183]"
1279,"[0.0483422689139843, -0.07855440676212311]"
1280,"[0.04847664013504982, 0.16712899506092072]"
1281,"[0.04843185842037201, -0.24809880554676056]"
1282,"[0.049641203135252, -0.036948155611753464]"
1283,"[0.049596406519412994, 0.04782404378056526]"
1284,"[0.049730777740478516, -0.2064925581216812]"
1285,"[0.04968598857522011, -0.12172035127878189]"
1286,"[0.04946204274892807, -0.19785936176776886]"
1287,"[0.04941724240779877, -0.11308716982603073]"
1288,"[0.04955161735415459, 0.1325962394475937]"
1289,"[-0.5342118144035339, 2.8922817707061768]"
1290,"[0.04928287863731384, 0.14122943580150604]"
1291,"[0.04923807829618454, 0.22600162029266357]"
1292,"[0.04937245324254036, -0.028314968571066856]"
1293,"[-3.0727627277374268, -0.5648770928382874]"
1294,"[0.049103714525699615, -0.01968178153038025]"
1295,"[0.04905891418457031, 0.06509042531251907]"
1296,"[0.04919329658150673, -0.1892261803150177]"
1297,"[0.04914850369095802, -0.10445398092269897]"
1298,"[0.047491248697042465, 0.03211735934019089]"
1299,"[0.04744645953178406, 0.11688955873250961]"
1300,"[0.04758082330226898, -0.13742704689502716]"
1301,"[0.04753604158759117, -0.052654847502708435]"
1302,"[0.04731208458542824, -0.1287938505411148]"
1303,"[0.04726729542016983, -0.04402165114879608]"
1304,"[0.047401659190654755, 0.20166175067424774]"
1305,"[0.047356877475976944, -0.21356604993343353]"
1306,"[0.04713292419910431, 0.2102949321269989]"
1307,"[0.0470881313085556, -0.20493286848068237]"
1308,"[0.04722250625491142, 0.040750544518232346]"
1309,"[0.04717771336436272, 0.12552274763584137]"
1310,"[0.04695376008749008, 0.0493837334215641]"
1311,"[0.046908967196941376, 0.13415592908859253]"
1312,"[0.047043342143297195, -0.12016066163778305]"
1313,"[0.04699854925274849, -0.03538846597075462]"
1314,"[0.04820789769291878, 0.17576217651367188]"
1315,"[0.04816310480237007, -0.2394656240940094]"
1316,"[0.04829747974872589, 0.006217788904905319]"
1317,"[-2.67657732963562, 6.210433483123779]"
1318,"[0.04802873358130455, 0.014850976876914501]"
1319,"[0.04798394814133644, 0.0996231734752655]"
1320,"[0.04811832308769226, -0.15469342470169067]"
1321,"[0.04807352274656296, -0.06992121785879135]"
1322,"[-10.339899063110352, 2.461115598678589]"
1323,"[0.04780478775501251, -0.06128803268074989]"
1324,"[0.04793915897607803, 0.18439537286758423]"
1325,"[0.04789435863494873, -0.23083242774009705]"
1326,"[-7.260156154632568, -0.32593271136283875]"
1327,"[-2.6466689109802246, -0.6007108092308044]"
1328,"[0.04775998741388321, 0.023484164848923683]"
1329,"[0.0477151982486248, 0.10825636982917786]"
1330,"[0.046057943254709244, 0.24482768774032593]"
1331,"[0.046013157814741135, -0.17040011286735535]"
1332,"[0.046147529035806656, 0.07528330385684967]"
1333,"[0.04610273987054825, 0.1600555032491684]"
1334,"[0.04587878659367561, 0.08391649276018143]"
1335,"[0.04583399370312691, 0.16868868470191956]"
1336,"[0.04596836864948273, -0.08562791347503662]"
1337,"[0.045923568308353424, -0.0008557068067602813]"
1338,"[0.045699622482061386, -0.07699471712112427]"
1339,"[0.04565482959151268, 0.007777480408549309]"
1340,"[0.0457892045378685, -0.24653911590576172]"
1341,"[0.0457444041967392, -0.161766916513443]"
1342,"[0.04552045837044716, -0.23790593445301056]"
1343,"[0.04547566920518875, -0.15313373506069183]"
1344,"[0.04561004042625427, 0.09254968166351318]"
1345,"[0.045565247535705566, 0.1773218810558319]"
1346,"[0.04677460342645645, -0.1115274727344513]"
1347,"[0.04672980308532715, -0.026755277067422867]"
1348,"[0.04686417803168297, 0.21892812848091125]"
1349,"[-6.726725101470947, -0.27163049578666687]"
1350,"[0.04659543186426163, 0.22756130993366241]"
1351,"[0.04655064269900322, -0.18766649067401886]"
1352,"[0.04668501392006874, 0.05801692232489586]"
1353,"[0.04664023220539093, 0.14278912544250488]"
1354,"[0.0464162677526474, 0.06665010750293732]"
1355,"[0.04637147858738899, 0.15142230689525604]"
1356,"[0.046505849808454514, -0.10289428383111954]"
1357,"[0.0464610680937767, -0.01812209002673626]"
1358,"[0.04623710364103317, -0.09426110237836838]"
1359,"[0.04619232192635536, -0.009488902054727077]"
1360,"[0.04632669314742088, 0.23619450628757477]"
1361,"[0.046281903982162476, -0.1790332943201065]"
1362,"[0.04462464898824692, -0.04246196895837784]"
1363,"[0.044579848647117615, 0.04231023043394089]"
1364,"[0.044714223593473434, -0.2120063602924347]"
1365,"[0.044669438153505325, -0.12723416090011597]"
1366,"[0.04444548487663269, -0.20337317883968353]"
1367,"[0.04440068453550339, -0.11860097944736481]"
1368,"[0.044535066932439804, 0.1270824372768402]"
1369,"[0.0444902740418911, 0.21185462176799774]"
1370,"[0.044266313314437866, 0.13571561872959137]"
1371,"[0.044221531599760056, 0.2204878181219101]"
1372,"[-12.323472023010254, 1.9965933561325073]"
1373,"[0.04431111365556717, 0.05094342678785324]"
1374,"[0.044087156653404236, -0.025195585563778877]"
1375,"[0.04404236748814583, 0.0595766119658947]"
1376,"[0.04417673870921135, -0.19473998248577118]"
1377,"[0.04413194954395294, -0.10996779054403305]"
1378,"[0.04534129425883293, 0.10118286311626434]"
1379,"[0.045296505093574524, 0.18595506250858307]"
1380,"[0.045430876314640045, -0.06836152821779251]"
1381,"[0.04538608714938164, 0.016410667449235916]"
1382,"[0.045162130147218704, -0.05972834303975105]"
1383,"[0.045117348432540894, 0.025043856352567673]"
1384,"[0.04525171220302582, -0.2292727380990982]"
1385,"[0.04520692303776741, -0.14450053870677948]"
1386,"[0.044982973486185074, -0.22063955664634705]"
1387,"[0.044938184320926666, -0.13586735725402832]"
1388,"[0.04507254809141159, 0.1098160520195961]"
1389,"[0.04502775892615318, 0.19458825886249542]"
1390,"[0.044803813099861145, 0.11844924092292786]"
1391,"[0.04475901275873184, 0.20322144031524658]"
1392,"[0.04489338770508766, -0.051095154136419296]"
1393,"[0.044848594814538956, 0.03367704153060913]"
1394,"[0.05465775355696678, -0.03143434226512909]"
1395,"[0.054612964391708374, 0.05333785340189934]"
1396,"[0.054747335612773895, -0.20097874104976654]"
1397,"[0.05470254644751549, -0.11620654165744781]"
1398,"[0.054478589445352554, -0.19234555959701538]"
1399,"[0.054433807730674744, -0.10757335275411606]"
1400,"[0.05456817150115967, 0.13811004161834717]"
1401,"[-7.622890949249268, 1.5217074155807495]"
1402,"[0.054299429059028625, 0.14674323797225952]"
1403,"[0.05425463616847992, 0.23151543736457825]"
1404,"[0.05438900738954544, -0.02280115708708763]"
1405,"[0.05434421822428703, 0.061971042305231094]"
1406,"[0.054120272397994995, -0.01416796911507845]"
1407,"[0.05407547205686569, 0.07060422748327255]"
1408,"[0.05420984700322151, -0.18371236324310303]"
1409,"[0.054165054112672806, -0.0989401638507843]"
1410,"[0.055374402552843094, 0.1122104823589325]"
1411,"[0.055329617112874985, 0.19698268175125122]"
1412,"[-3.1553704738616943, 6.578194618225098]"
1413,"[0.0554191917181015, 0.02743828482925892]"
1414,"[0.055195245891809464, -0.0487007275223732]"
1415,"[0.05515045300126076, 0.03607147932052612]"
1416,"[0.05528482794761658, -0.21824511885643005]"
1417,"[0.055240027606487274, -0.13347291946411133]"
1418,"[0.055016081780195236, -0.2096119374036789]"
1419,"[0.05497128888964653, -0.12483973801136017]"
1420,"[0.05510566383600235, 0.12084367126226425]"
1421,"[0.05506086349487305, 0.20561586320400238]"
1422,"[0.05483691766858101, 0.129476860165596]"
1423,"[0.0547921285033226, 0.21424905955791473]"
1424,"[0.05492649972438812, -0.040067531168460846]"
1425,"[0.054881710559129715, 0.04470466822385788]"
1426,"[0.05322445183992386, 0.18127599358558655]"
1427,"[0.05317966267466545, -0.23395180702209473]"
1428,"[0.05331403389573097, 0.011731600388884544]"
1429,"[0.053269244730472565, 0.09650379419326782]"
1430,"[0.05304529145359993, 0.02036478742957115]"
1431,"[0.053000498563051224, 0.10513697564601898]"
1432,"[0.05313487350940704, -0.149179607629776]"
1433,"[0.05309008061885834, -0.06440740823745728]"
1434,"[0.0528661273419857, -0.14054642617702484]"
1435,"[0.052821334451436996, -0.05577422305941582]"
1436,"[0.052955709397792816, 0.1899091750383377]"
1437,"[0.05291091650724411, -0.22531862556934357]"
1438,"[0.052686963230371475, 0.19854237139225006]"
1439,"[0.052642177790403366, -0.2166854292154312]"
1440,"[0.052776552736759186, 0.02899797633290291]"
1441,"[0.05273175239562988, 0.11377016454935074]"
1442,"[0.05394110828638077, -0.17507918179035187]"
1443,"[-9.123419761657715, 1.4087711572647095]"
1444,"[0.054030682891607285, 0.15537641942501068]"
1445,"[0.053985897451639175, 0.2401486188173294]"
1446,"[0.05376194417476654, 0.16400961577892303]"
1447,"[0.053717147558927536, 0.24878181517124176]"
1448,"[0.05385151877999306, -0.005534781608730555]"
1449,"[0.05380673334002495, 0.07923741638660431]"
1450,"[0.053582772612571716, 0.003098413348197937]"
1451,"[0.053537990897893906, 0.08787060528993607]"
1452,"[0.05367236211895943, -0.16644598543643951]"
1453,"[0.05362757295370102, -0.08167379349470139]"
1454,"[0.05340360850095749, -0.15781280398368835]"
1455,"[0.05335882678627968, -0.07304059714078903]"
1456,"[0.0534931980073452, 0.1726427972316742]"
1457,"[0.05344840884208679, -0.24258500337600708]"
1458,"[0.051791153848171234, -0.10601367056369781]"
1459,"[0.05174636095762253, -0.02124146558344364]"
1460,"[0.05188073590397835, 0.22444193065166473]"
1461,"[0.05183594301342964, -0.19078586995601654]"
1462,"[0.05161198973655701, 0.2330751270055771]"
1463,"[0.0515671968460083, -0.1821526736021042]"
1464,"[0.05170157179236412, 0.06353073567152023]"
1465,"[0.051656778901815414, 0.14830292761325836]"
1466,"[0.051432833075523376, 0.07216391712427139]"
1467,"[0.051388032734394073, 0.15693610906600952]"
1468,"[0.05152240768074989, -0.09738047420978546]"
1469,"[0.05147761479020119, -0.01260827761143446]"
1470,"[0.05125366151332855, -0.0887472853064537]"
1471,"[-0.7286578416824341, 3.1659231185913086]"
1472,"[0.051343243569135666, 0.24170830845832825]"
1473,"[0.05129845440387726, -0.17351949214935303]"
1474,"[0.05250779911875725, 0.037631161510944366]"
1475,"[0.05246301740407944, 0.1224033534526825]"
1476,"[-10.40517520904541, 2.244168519973755]"
1477,"[0.052552588284015656, -0.04714103415608406]"
1478,"[0.05232864245772362, -0.12328004837036133]"
1479,"[0.05228385329246521, -0.0385078489780426]"
1480,"[-0.47143200039863586, 2.8135128021240234]"
1481,"[0.05237342789769173, -0.20805224776268005]"
1482,"[0.05214947834610939, 0.21580874919891357]"
1483,"[0.05210468918085098, -0.1994190514087677]"
1484,"[0.05223905295133591, 0.04626435041427612]"
1485,"[0.052194271236658096, 0.13103654980659485]"
1486,"[0.05197031423449516, 0.05489754676818848]"
1487,"[0.05192551761865616, 0.139669731259346]"
1488,"[0.05205988883972168, -0.11464685946702957]"
1489,"[0.05201510712504387, -0.029874660074710846]"
1490,"[0.05035785213112831, 0.10669668018817902]"
1491,"[0.050313059240579605, 0.19146886467933655]"
1492,"[0.050447434186935425, -0.06284772604703903]"
1493,"[-6.085580348968506, -0.37587520480155945]"
1494,"[0.050178688019514084, -0.05421452969312668]"
1495,"[0.050133898854255676, 0.030557667836546898]"
1496,"[0.0502682700753212, -0.22375893592834473]"
1497,"[0.05022347718477249, -0.138986736536026]"
1498,"[0.04999952390789986, -0.21512573957443237]"
1499,"[0.04995473474264145, -0.13035354018211365]"
1500,"[0.05008910596370697, 0.11532986164093018]"
1501,"[0.05004431679844856, 0.2001020610332489]"
1502,"[0.04982035979628563, 0.12396305054426193]"
1503,"[0.04977557808160782, 0.20873524248600006]"
1504,"[0.04990994185209274, -0.04558134451508522]"
1505,"[0.049865152686834335, 0.039190854877233505]"
1506,"[-6.227272987365723, -0.3472992777824402]"
1507,"[0.05102970823645592, -0.16488629579544067]"
1508,"[0.05116407945752144, 0.08079710602760315]"
1509,"[0.05111929774284363, 0.16556930541992188]"
1510,"[0.0508953332901001, 0.0894302949309349]"
1511,"[0.05085054412484169, 0.17420248687267303]"
1512,"[0.05098492279648781, -0.08011410385370255]"
1513,"[0.0509401336312294, 0.00465809740126133]"
1514,"[0.05071617290377617, -0.07148091495037079]"
1515,"[0.05067138746380806, 0.013291284441947937]"
1516,"[0.05080575868487358, -0.24102531373500824]"
1517,"[0.050760962069034576, -0.15625311434268951]"
1518,"[0.05053701624274254, -0.2323921173810959]"
1519,"[0.05049222335219383, -0.14761991798877716]"
1520,"[0.05062659829854965, 0.09806349128484726]"
1521,"[0.05058179795742035, 0.1828356832265854]"
1522,"[0.060390956699848175, 0.11772428452968597]"
1523,"[0.06034616753458977, 0.2024964839220047]"
1524,"[0.06048053875565529, -0.05182010307908058]"
1525,"[0.06043575704097748, 0.03295208886265755]"
1526,"[0.06021179258823395, -0.043186914175748825]"
1527,"[0.06016700342297554, 0.041585274040699005]"
1528,"[0.06030138209462166, -0.21273131668567657]"
1529,"[-9.984142303466797, 2.169198989868164]"
1530,"[-2.547348737716675, -0.6097164750099182]"
1531,"[0.05998784676194191, -0.11932592839002609]"
1532,"[0.06012222170829773, 0.12635748088359833]"
1533,"[0.060077421367168427, 0.21112968027591705]"
1534,"[0.05985346809029579, 0.1349906623363495]"
1535,"[0.05980868265032768, 0.2197628617286682]"
1536,"[0.0599430575966835, -0.03455372899770737]"
1537,"[0.0598982572555542, 0.05021846294403076]"
1538,"[0.061107613146305084, -0.23863087594509125]"
1539,"[0.06106281280517578, -0.15385867655277252]"
1540,"[0.0611971952021122, 0.0918247252702713]"
1541,"[0.06115240231156349, 0.17659692466259003]"
1542,"[0.06092844903469086, 0.10045791417360306]"
1543,"[0.06088365614414215, 0.1852301061153412]"
1544,"[-10.719926834106445, 1.951032280921936]"
1545,"[0.060973238199949265, 0.015685712918639183]"
1546,"[0.06074928492307663, -0.06045328825712204]"
1547,"[0.06070449575781822, 0.02431889995932579]"
1548,"[0.06083886697888374, -0.2299976944923401]"
1549,"[0.06079407408833504, -0.14522549510002136]"
1550,"[0.0605701208114624, -0.22136449813842773]"
1551,"[0.060525331646203995, -0.136592298746109]"
1552,"[0.060659702867269516, 0.10909109562635422]"
1553,"[0.06061491370201111, 0.19386330246925354]"
1554,"[0.05895765870809555, -0.1695653647184372]"
1555,"[0.058912865817546844, -0.08479316532611847]"
1556,"[0.059047237038612366, 0.16089023649692535]"
1557,"[0.05900244787335396, 0.24566243588924408]"
1558,"[0.05877850204706192, 0.1695234179496765]"
1559,"[0.05873370170593262, -0.24570438265800476]"
1560,"[0.05886807665228844, -0.000020969981051166542]"
1561,"[0.05882328376173973, 0.08475121855735779]"
1562,"[0.05859933793544769, 0.008612209931015968]"
1563,"[0.05855453759431839, 0.09338440746068954]"
1564,"[0.05868891254067421, -0.16093218326568604]"
1565,"[0.0586441271007061, -0.07615998387336731]"
1566,"[0.05842016637325287, -0.15229898691177368]"
1567,"[0.05837537720799446, -0.06752679497003555]"
1568,"[0.05850974842905998, 0.17815661430358887]"
1569,"[0.05846496298909187, -0.2370711863040924]"
1570,"[0.05967431142926216, -0.02592054009437561]"
1571,"[0.059629518538713455, 0.058851659297943115]"
1572,"[0.059763893485069275, -0.19546493887901306]"
1573,"[0.05971909314393997, -0.11069273948669434]"
1574,"[0.059495147317647934, -0.1868317425251007]"
1575,"[0.059450358152389526, -0.10205955058336258]"
1576,"[0.05958472192287445, 0.14362385869026184]"
1577,"[0.05953994020819664, 0.22839605808258057]"
1578,"[0.05931598320603371, 0.152257040143013]"
1579,"[0.0592711940407753, 0.23702923953533173]"
1580,"[0.05940555781126022, -0.017287345603108406]"
1581,"[0.05936077609658241, 0.06748484820127487]"
1582,"[0.05913681909441948, -0.008654157631099224]"
1583,"[0.05909203737974167, 0.07611802965402603]"
1584,"[0.05922640115022659, -0.17819856107234955]"
1585,"[0.059181611984968185, -0.09342635422945023]"
1586,"[0.05752435699105263, 0.043144967406988144]"
1587,"[0.05747956410050392, 0.12791717052459717]"
1588,"[0.05761393904685974, -0.126399427652359]"
1589,"[0.057569146156311035, -0.041627224534749985]"
1590,"[0.0573451928794384, -0.11776623129844666]"
1591,"[0.05730040743947029, -0.03299403563141823]"
1592,"[0.05743478238582611, 0.2126893699169159]"
1593,"[-10.87986946105957, 2.4160232543945312]"
1594,"[0.05716602876782417, 0.22132255136966705]"
1595,"[0.05712124705314636, -0.19390524923801422]"
1596,"[0.057255618274211884, 0.0517781563103199]"
1597,"[0.05721082165837288, 0.13655035197734833]"
1598,"[0.05698687210679054, 0.06041134148836136]"
1599,"[0.056942082941532135, 0.14518354833126068]"
1600,"[0.05707644671201706, -0.1091330423951149]"
1601,"[0.05703165754675865, -0.02436084859073162]"
1602,"[0.05824100226163864, 0.18678979575634003]"
1603,"[0.05819622054696083, -0.22843800485134125]"
1604,"[0.05833059176802635, 0.017245396971702576]"
1605,"[0.058285802602767944, 0.1020176038146019]"
1606,"[-4.350812911987305, -0.5288883447647095]"
1607,"[0.0580170564353466, 0.11065079271793365]"
1608,"[0.058151427656412125, -0.14366580545902252]"
1609,"[0.05810663849115372, -0.058893606066703796]"
1610,"[0.057882681488990784, -0.13503260910511017]"
1611,"[0.057837892323732376, -0.05026040971279144]"
1612,"[0.0579722635447979, 0.19542299211025238]"
1613,"[0.05792747437953949, -0.2198048084974289]"
1614,"[0.057703521102666855, 0.20405617356300354]"
1615,"[0.05765872821211815, -0.21117162704467773]"
1616,"[0.05779310315847397, 0.03451177850365639]"
1617,"[0.05774831026792526, 0.11928397417068481]"
1618,"[0.0560910627245903, -0.24414469301700592]"
1619,"[0.0560462661087513, -0.1593724936246872]"
1620,"[0.05618063732981682, 0.08631091564893723]"
1621,"[0.05613584443926811, 0.17108310759067535]"
1622,"[-0.370791494846344, 2.6933846473693848]"
1623,"[0.05586710199713707, 0.1797163039445877]"
1624,"[0.05600147321820259, -0.07460028678178787]"
1625,"[0.05595668405294418, 0.010171908885240555]"
1626,"[0.05573272705078125, -0.06596709787845612]"
1627,"[0.05568793788552284, 0.018805095925927162]"
1628,"[0.055822309106588364, -0.23551149666309357]"
1629,"[0.05577752739191055, -0.15073929727077484]"
1630,"[-6.415262222290039, -0.1686394065618515]"
