nodeId,embedding
1075,"[-1.1988720893859863, -4.541256427764893]"
1076,"[-0.20446665585041046, 0.10140714794397354]"
1077,"[-0.20612390339374542, 0.2379784882068634]"
1078,"[-0.20616869628429413, -0.17724931240081787]"
1079,"[-0.2060343325138092, 0.06843408197164536]"
1080,"[-0.2060791254043579, 0.15320628881454468]"
1081,"[-0.20630307495594025, 0.07706727087497711]"
1082,"[-0.20634786784648895, 0.16183947026729584]"
1083,"[-0.20621348917484283, -0.09247712045907974]"
1084,"[-0.20625828206539154, -0.007704919204115868]"
1085,"[-0.20648223161697388, -0.08384393155574799]"
1086,"[-0.20652702450752258, 0.0009282681858167052]"
1087,"[-0.20639266073703766, 0.24661166965961456]"
1088,"[-0.20643743872642517, -0.1686161309480667]"
1089,"[-0.2066614031791687, -0.24475513398647308]"
1090,"[-0.2067061960697174, -0.15998293459415436]"
1091,"[-0.2065718173980713, 0.08570046722888947]"
1092,"[-0.20661661028862, 0.1704726666212082]"
1093,"[-0.2054072618484497, -0.11837668716907501]"
1094,"[-0.2054520547389984, -0.03360448032617569]"
1095,"[-0.2053176760673523, 0.21207891404628754]"
1096,"[-0.205362468957901, -0.20314888656139374]"
1097,"[-0.20558641850948334, 0.2207121104001999]"
1098,"[-0.20563121140003204, -0.19451569020748138]"
1099,"[-0.20549684762954712, 0.05116770789027214]"
1100,"[-0.20554162561893463, 0.13593991100788116]"
1101,"[-0.20576559007167816, 0.0598008967936039]"
1102,"[-0.20581038296222687, 0.14457309246063232]"
1103,"[-0.20567600429058075, -0.10974349081516266]"
1104,"[-0.20572079718112946, -0.024971293285489082]"
1105,"[-0.2059447467327118, -0.1011103019118309]"
1106,"[-0.2059895396232605, -0.016338106244802475]"
1107,"[-0.20585516095161438, 0.22934529185295105]"
1108,"[-0.20589995384216309, -0.18588250875473022]"
1109,"[0.20765584707260132, 0.23650772869586945]"
1110,"[0.2076110541820526, -0.17872007191181183]"
1111,"[0.20774541795253754, 0.066963329911232]"
1112,"[0.20770062506198883, 0.15173552930355072]"
1113,"[0.2074766755104065, 0.07559651881456375]"
1114,"[0.2074318826198578, 0.16036871075630188]"
1115,"[0.2075662612915039, -0.0939478799700737]"
1116,"[0.2075214684009552, -0.009175680577754974]"
1117,"[0.20729751884937286, -0.08531468361616135]"
1118,"[0.20725272595882416, -0.0005424933624453843]"
1119,"[0.20738708972930908, 0.2451409101486206]"
1120,"[0.20734231173992157, -0.17008689045906067]"
1121,"[0.20711834728717804, -0.24622589349746704]"
1122,"[0.20707355439662933, -0.16145369410514832]"
1123,"[0.20720793306827545, 0.08422970771789551]"
1124,"[0.20716314017772675, 0.16900190711021423]"
1125,"[0.20837248861789703, -0.11984743922948837]"
1126,"[0.20832769572734833, -0.03507525101304054]"
1127,"[0.20846207439899445, 0.21060815453529358]"
1128,"[0.20841728150844574, -0.2046196460723877]"
1129,"[0.2081933319568634, 0.21924135088920593]"
1130,"[0.2081485390663147, -0.19598644971847534]"
1131,"[0.20828290283679962, 0.04969694837927818]"
1132,"[0.2082381248474121, 0.1344691514968872]"
1133,"[0.20801416039466858, 0.05833013355731964]"
1134,"[0.20796936750411987, 0.14310233294963837]"
1135,"[0.208103746175766, -0.11121425032615662]"
1136,"[0.20805895328521729, -0.026442063972353935]"
1137,"[-1.4404107332229614, -4.553850173950195]"
1138,"[0.20779021084308624, -0.01780887506902218]"
1139,"[0.20792458951473236, 0.2278745323419571]"
1140,"[0.20787979662418365, -0.18735326826572418]"
1141,"[0.2062225341796875, -0.05078193545341492]"
1142,"[0.2061777412891388, 0.03399025648832321]"
1143,"[0.2063121199607849, -0.22032633423805237]"
1144,"[0.2062673270702362, -0.13555413484573364]"
1145,"[-4.638453006744385, -1.932491660118103]"
1146,"[0.20599858462810516, -0.1269209384918213]"
1147,"[0.20613296329975128, 0.11876246333122253]"
1148,"[0.20608817040920258, 0.20353466272354126]"
1149,"[0.20586420595645905, 0.1273956447839737]"
1150,"[0.20581942796707153, 0.21216784417629242]"
1151,"[0.20595379173755646, -0.04214874655008316]"
1152,"[0.20590899884700775, 0.042623452842235565]"
1153,"[0.20568504929542542, -0.03351555019617081]"
1154,"[0.2056402564048767, 0.05125663802027702]"
1155,"[0.20577463507652283, -0.20305995643138885]"
1156,"[0.20572984218597412, -0.11828775703907013]"
1157,"[0.2069391906261444, 0.09286288917064667]"
1158,"[0.2068943977355957, 0.1776350885629654]"
1159,"[0.20702877640724182, -0.07668149471282959]"
1160,"[0.20698398351669312, 0.008090694434940815]"
1161,"[0.20676001906394958, -0.06804830580949783]"
1162,"[0.20671524107456207, 0.016723882406949997]"
1163,"[0.206849604845047, -0.23759271204471588]"
1164,"[0.2068048119544983, -0.15282051265239716]"
1165,"[0.20658086240291595, -0.22895951569080353]"
1166,"[0.20653606951236725, -0.1441873162984848]"
1167,"[0.20667044818401337, 0.10149607807397842]"
1168,"[0.20662565529346466, 0.18626828491687775]"
1169,"[0.20640170574188232, 0.11012927442789078]"
1170,"[0.20635691285133362, 0.1949014663696289]"
1171,"[0.20649127662181854, -0.059415120631456375]"
1172,"[0.20644649863243103, 0.025357069447636604]"
1173,"[0.20478923618793488, 0.16192840039730072]"
1174,"[0.20474444329738617, 0.24670059978961945]"
1175,"[0.2048788219690323, -0.007615989074110985]"
1176,"[0.20483402907848358, 0.077156201004982]"
1177,"[0.20461007952690125, 0.001017198315821588]"
1178,"[0.20456528663635254, 0.08578939735889435]"
1179,"[0.20469965040683746, -0.16852720081806183]"
1180,"[0.20465487241744995, -0.0837550014257431]"
1181,"[0.20443090796470642, -0.15989400446414948]"
1182,"[0.20438611507415771, -0.07512181252241135]"
1183,"[0.20452049374580383, 0.17056159675121307]"
1184,"[-2.0611767768859863, -4.1630988121032715]"
1185,"[0.2042517513036728, 0.17919477820396423]"
1186,"[0.20420695841312408, -0.23603302240371704]"
1187,"[0.2043413370847702, 0.009650385938584805]"
1188,"[0.2042965441942215, 0.0944225862622261]"
1189,"[0.20550589263439178, -0.1944267600774765]"
1190,"[0.20546109974384308, -0.10965456068515778]"
1191,"[0.205595463514328, 0.13602884113788605]"
1192,"[0.2055506855249405, 0.22080104053020477]"
1193,"[0.20532672107219696, 0.1446620225906372]"
1194,"[0.20528192818164825, 0.22943422198295593]"
1195,"[0.20541630685329437, -0.02488236501812935]"
1196,"[0.20537151396274567, 0.05988982692360878]"
1197,"[0.20514756441116333, -0.016249176114797592]"
1198,"[0.20510277152061462, 0.06852301210165024]"
1199,"[0.20523715019226074, -0.18579357862472534]"
1200,"[0.20519235730171204, -0.10102137178182602]"
1201,"[0.2049683928489685, -0.177160382270813]"
1202,"[0.204923614859581, -0.09238819032907486]"
1203,"[-2.570948362350464, -4.863369941711426]"
1204,"[0.2050131857395172, 0.2380674183368683]"
1205,"[0.20335593819618225, -0.12536124885082245]"
1206,"[0.20331114530563354, -0.04058905318379402]"
1207,"[-2.1102089881896973, -5.452147483825684]"
1208,"[0.20340073108673096, -0.21013344824314117]"
1209,"[0.20317676663398743, 0.21372753381729126]"
1210,"[0.20313198864459991, -0.20150026679039001]"
1211,"[0.20326635241508484, 0.04418313503265381]"
1212,"[0.20322155952453613, 0.12895533442497253]"
1213,"[0.2029976099729538, 0.05281633138656616]"
1214,"[0.2029528170824051, 0.1375885307788849]"
1215,"[0.2030871957540512, -0.11672806739807129]"
1216,"[0.2030424028635025, -0.031955868005752563]"
1217,"[0.20281845331192017, -0.10809487849473953]"
1218,"[0.20277366042137146, -0.02332267165184021]"
1219,"[0.20290802419185638, 0.2223607301712036]"
1220,"[0.20286323130130768, -0.19286707043647766]"
1221,"[0.20407257974147797, 0.018283573910593987]"
1222,"[0.20402780175209045, 0.10305576771497726]"
1223,"[0.20416216552257538, -0.15126082301139832]"
1224,"[0.20411737263202667, -0.06648861616849899]"
1225,"[0.20389342308044434, -0.14262762665748596]"
1226,"[0.20384863018989563, -0.057855430990457535]"
1227,"[0.20398300886154175, 0.1878279745578766]"
1228,"[0.20393821597099304, -0.2273998260498047]"
1229,"[0.2037142664194107, 0.19646115601062775]"
1230,"[0.203669473528862, -0.21876664459705353]"
1231,"[0.20380383729934692, 0.026916760951280594]"
1232,"[0.20375904440879822, 0.11168895661830902]"
1233,"[0.20353509485721588, 0.03554994985461235]"
1234,"[0.20349030196666718, 0.12032214552164078]"
1235,"[-2.80350399017334, -4.301701068878174]"
1236,"[0.2035798877477646, -0.04922224208712578]"
1237,"[0.21338903903961182, -0.11433364450931549]"
1238,"[0.2133442610502243, -0.029561439529061317]"
1239,"[0.21347862482070923, 0.21612197160720825]"
1240,"[0.21343383193016052, -0.19910582900047302]"
1241,"[0.21320988237857819, 0.2247551530599594]"
1242,"[0.21316508948802948, -0.19047264754772186]"
1243,"[0.2132994681596756, 0.05521075800061226]"
1244,"[0.2132546752691269, 0.13998295366764069]"
1245,"[0.21303072571754456, 0.06384394317865372]"
1246,"[0.21298593282699585, 0.14861615002155304]"
1247,"[0.21312029659748077, -0.10570044815540314]"
1248,"[-2.1084299087524414, -4.133338451385498]"
1249,"[0.21285155415534973, -0.09706725925207138]"
1250,"[0.21280676126480103, -0.012295063585042953]"
1251,"[0.21294113993644714, 0.23338834941387177]"
1252,"[0.21289634704589844, -0.1818394511938095]"
1253,"[0.21410569548606873, 0.02931118942797184]"
1254,"[0.21406090259552002, 0.11408338695764542]"
1255,"[0.21419528126716614, -0.14023320376873016]"
1256,"[0.21415048837661743, -0.055461008101701736]"
1257,"[0.2139265388250351, -0.131600022315979]"
1258,"[0.2138817459344864, -0.04682782292366028]"
1259,"[0.2140161097049713, 0.19885559380054474]"
1260,"[0.2139713168144226, -0.21637220680713654]"
1261,"[0.21374736726284027, 0.2074887752532959]"
1262,"[0.21370257437229156, -0.20773902535438538]"
1263,"[0.21383695304393768, 0.03794437646865845]"
1264,"[0.21379216015338898, 0.12271658331155777]"
1265,"[0.21356821060180664, 0.0465775728225708]"
1266,"[0.21352341771125793, 0.13134977221488953]"
1267,"[0.21365779638290405, -0.12296683341264725]"
1268,"[0.21361300349235535, -0.03819463402032852]"
1269,"[0.2119557410478592, 0.09837670624256134]"
1270,"[0.21191094815731049, 0.18314890563488007]"
1271,"[0.2120453268289566, -0.07116769999265671]"
1272,"[0.2120005339384079, 0.01360450591892004]"
1273,"[0.21177658438682556, -0.06253450363874435]"
1274,"[0.21173179149627686, 0.022237693890929222]"
1275,"[0.21186615526676178, -0.2320788949728012]"
1276,"[0.21182137727737427, -0.14730669558048248]"
1277,"[0.21159741282463074, -0.22344571352005005]"
1278,"[0.21155263483524323, -0.13867351412773132]"
1279,"[0.21168699860572815, 0.1070098876953125]"
1280,"[0.21164220571517944, 0.19178208708763123]"
1281,"[0.2114182561635971, 0.11564307659864426]"
1282,"[0.2113734632730484, 0.20041528344154358]"
1283,"[0.21150784194469452, -0.053901318460702896]"
1284,"[0.2114630490541458, 0.03087088093161583]"
1285,"[0.2126723974943161, 0.24202153086662292]"
1286,"[0.2126276046037674, -0.17320626974105835]"
1287,"[0.21276196837425232, 0.07247713208198547]"
1288,"[0.2127171903848648, 0.1572493314743042]"
1289,"[0.21249322593212128, 0.08111032098531723]"
1290,"[0.21244844794273376, 0.16588252782821655]"
1291,"[0.2125828117132187, -0.08843407779932022]"
1292,"[0.21253801882266998, -0.003661876544356346]"
1293,"[-2.299741744995117, -5.320279121398926]"
1294,"[0.21226927638053894, 0.0049713109619915485]"
1295,"[0.21240365505218506, -0.24934527277946472]"
1296,"[0.21235886216163635, -0.164573073387146]"
1297,"[0.21213491261005402, -0.24071209132671356]"
1298,"[0.2120901197195053, -0.15593989193439484]"
1299,"[0.21222448348999023, 0.08974351733922958]"
1300,"[0.21217969059944153, 0.1745157092809677]"
1301,"[0.21052244305610657, -0.18891295790672302]"
1302,"[0.21047765016555786, -0.1041407585144043]"
1303,"[0.21061202883720398, 0.14154264330863953]"
1304,"[0.21056723594665527, 0.22631484270095825]"
1305,"[0.21034328639507294, 0.15017583966255188]"
1306,"[0.21029849350452423, 0.2349480390548706]"
1307,"[0.21043285727500916, -0.01936855912208557]"
1308,"[0.21038806438446045, 0.06540364027023315]"
1309,"[0.2101641148328781, -0.010735372081398964]"
1310,"[0.2101193219423294, 0.07403682917356491]"
1311,"[0.21025370061397552, -0.18027976155281067]"
1312,"[0.21020890772342682, -0.09550756216049194]"
1313,"[0.20998495817184448, -0.1716465801000595]"
1314,"[0.20994016528129578, -0.08687437325716019]"
1315,"[0.2100745290517807, 0.15880902111530304]"
1316,"[0.2100297510623932, 0.24358122050762177]"
1317,"[0.21123909950256348, -0.04526812955737114]"
1318,"[0.21119430661201477, 0.039504069834947586]"
1319,"[0.2113286703824997, -0.2148125171661377]"
1320,"[0.211283877491951, -0.13004031777381897]"
1321,"[0.21105992794036865, -0.20617933571338654]"
1322,"[0.21101513504981995, -0.12140713632106781]"
1323,"[0.21114951372146606, 0.12427626550197601]"
1324,"[0.21110472083091736, 0.20904846489429474]"
1325,"[0.21088077127933502, 0.13290946185588837]"
1326,"[0.21083597838878632, 0.2176816612482071]"
1327,"[0.21097034215927124, -0.03663494065403938]"
1328,"[0.21092556416988373, 0.048137255012989044]"
1329,"[0.2107015997171402, -0.028001755475997925]"
1330,"[0.21065682172775269, 0.0567704513669014]"
1331,"[0.2107911854982376, -0.19754613935947418]"
1332,"[0.2107463926076889, -0.11277394741773605]"
1333,"[0.20908914506435394, 0.02379738539457321]"
1334,"[0.20904435217380524, 0.10856958478689194]"
1335,"[0.20917871594429016, -0.14574700593948364]"
1336,"[0.20913393795490265, -0.06097482144832611]"
1337,"[0.20890997350215912, -0.13711382448673248]"
1338,"[0.2088651806116104, -0.05234162509441376]"
1339,"[0.20899955928325653, 0.19334177672863007]"
1340,"[0.20895476639270782, -0.2218860238790512]"
1341,"[0.2087308168411255, 0.20197497308254242]"
1342,"[0.20868602395057678, -0.21325282752513885]"
1343,"[0.2088204026222229, 0.03243057057261467]"
1344,"[0.2087756097316742, 0.1172027736902237]"
1345,"[0.20855166018009186, 0.041063759475946426]"
1346,"[0.20850686728954315, 0.12583595514297485]"
1347,"[0.20864123106002808, -0.12848062813282013]"
1348,"[0.20859643816947937, -0.0437084399163723]"
1349,"[-2.7424533367156982, -5.446957111358643]"
1350,"[0.20976099371910095, -0.24778558313846588]"
1351,"[0.20989537239074707, -0.0021021850407123566]"
1352,"[0.20985057950019836, 0.08267001062631607]"
1353,"[0.20962662994861603, 0.006531002465635538]"
1354,"[0.20958183705806732, 0.09130319952964783]"
1355,"[0.20971621572971344, -0.16301338374614716]"
1356,"[0.20967142283916473, -0.07824118435382843]"
1357,"[0.2094474732875824, -0.154380202293396]"
1358,"[0.2094026803970337, -0.06960800290107727]"
1359,"[0.20953704416751862, 0.17607539892196655]"
1360,"[0.2094922512769699, -0.23915240168571472]"
1361,"[0.20926830172538757, 0.1847085952758789]"
1362,"[0.20922350883483887, -0.23051920533180237]"
1363,"[0.20935788750648499, 0.015164189971983433]"
1364,"[0.20931309461593628, 0.09993639588356018]"
1365,"[0.2191222459077835, 0.034825000911951065]"
1366,"[0.2190774530172348, 0.11959719657897949]"
1367,"[0.21921183168888092, -0.13471940159797668]"
1368,"[0.21916703879833221, -0.04994719848036766]"
1369,"[0.21894308924674988, -0.12608620524406433]"
1370,"[0.21889829635620117, -0.041314009577035904]"
1371,"[0.2190326750278473, 0.20436939597129822]"
1372,"[0.21898788213729858, -0.21085840463638306]"
1373,"[0.21876391768455505, 0.21300259232521057]"
1374,"[0.21871913969516754, -0.2022252082824707]"
1375,"[0.21885350346565247, 0.04345818981528282]"
1376,"[0.21880871057510376, 0.12823039293289185]"
1377,"[0.21858476102352142, 0.05209137499332428]"
1378,"[0.21853996813297272, 0.136863574385643]"
1379,"[0.21867434680461884, -0.11745302379131317]"
1380,"[0.21862955391407013, -0.03268082067370415]"
1381,"[0.21983890235424042, 0.17846983671188354]"
1382,"[0.2197941094636917, -0.23675796389579773]"
1383,"[0.21992848813533783, 0.008925431407988071]"
1384,"[0.21988369524478912, 0.09369763731956482]"
1385,"[-0.6405053734779358, -3.7434182167053223]"
1386,"[0.21961495280265808, 0.10233082622289658]"
1387,"[0.219749316573143, -0.1519857794046402]"
1388,"[0.2197045236825943, -0.06721358001232147]"
1389,"[0.21948057413101196, -0.14335258305072784]"
1390,"[0.21943578124046326, -0.05858038365840912]"
1391,"[0.21957015991210938, 0.1871030181646347]"
1392,"[0.21952536702156067, -0.22812478244304657]"
1393,"[0.21930141746997833, 0.19573621451854706]"
1394,"[0.21925662457942963, -0.21949158608913422]"
1395,"[0.21939098834991455, 0.026191813871264458]"
1396,"[0.21934621036052704, 0.11096400767564774]"
1397,"[0.21768894791603088, 0.2475353479385376]"
1398,"[0.21764415502548218, -0.16769246757030487]"
1399,"[0.2177785336971283, 0.07799094915390015]"
1400,"[0.2177337408065796, 0.16276314854621887]"
1401,"[0.21750979125499725, 0.0866241306066513]"
1402,"[0.21746499836444855, 0.17139632999897003]"
1403,"[0.21759936213493347, -0.08292026072740555]"
1404,"[0.21755458414554596, 0.0018519350560382009]"
1405,"[0.21733061969280243, -0.07428707182407379]"
1406,"[0.21728582680225372, 0.010485122911632061]"
1407,"[0.21742020547389984, -0.24383147060871124]"
1408,"[0.21737541258335114, -0.15905927121639252]"
1409,"[0.2171514630317688, -0.2351982742547989]"
1410,"[0.2171066701412201, -0.15042608976364136]"
1411,"[0.2172410488128662, 0.09525731950998306]"
1412,"[0.2171962559223175, 0.18002952635288239]"
1413,"[0.2184056043624878, -0.10881983488798141]"
1414,"[0.2183608114719391, -0.02404763549566269]"
1415,"[0.218495175242424, 0.22163577377796173]"
1416,"[0.2184503972530365, -0.19359202682971954]"
1417,"[0.21822643280029297, 0.23026897013187408]"
1418,"[0.21818163990974426, -0.18495884537696838]"
1419,"[0.21831601858139038, 0.06072457134723663]"
1420,"[0.21827122569084167, 0.14549677073955536]"
1421,"[0.21804727613925934, 0.06935776025056839]"
1422,"[0.21800248324871063, 0.15412995219230652]"
1423,"[0.21813686192035675, -0.10018664598464966]"
1424,"[0.21809206902980804, -0.01541444007307291]"
1425,"[0.21786810457706451, -0.0915534496307373]"
1426,"[0.217823326587677, -0.006781252566725016]"
1427,"[0.21795769035816193, 0.23890215158462524]"
1428,"[0.21791289746761322, -0.17632564902305603]"
1429,"[0.21625564992427826, -0.039754316210746765]"
1430,"[0.21621085703372955, 0.04501787945628166]"
1431,"[0.21634523570537567, -0.20929871499538422]"
1432,"[0.21630044281482697, -0.12452651560306549]"
1433,"[0.21607647836208344, -0.20066551864147186]"
1434,"[0.21603170037269592, -0.11589332669973373]"
1435,"[0.21616606414318085, 0.12979008257389069]"
1436,"[0.21612127125263214, 0.2145622819662094]"
1437,"[0.2158973217010498, 0.13842326402664185]"
1438,"[0.2158525288105011, 0.22319546341896057]"
1439,"[-0.727601170539856, -3.67781400680542]"
1440,"[0.2159421145915985, 0.05365106835961342]"
1441,"[0.21571816504001617, -0.0224879439920187]"
1442,"[0.21567337214946747, 0.06228425353765488]"
1443,"[-2.889101505279541, -4.729629039764404]"
1444,"[0.2157629430294037, -0.10726013779640198]"
1445,"[0.21697229146957397, 0.10389051586389542]"
1446,"[0.21692751348018646, 0.18866270780563354]"
1447,"[0.2170618772506714, -0.06565389037132263]"
1448,"[0.21701708436012268, 0.019118310883641243]"
1449,"[0.21679313480854034, -0.057020701467990875]"
1450,"[0.21674834191799164, 0.027751505374908447]"
1451,"[0.21688272058963776, -0.22656509280204773]"
1452,"[0.21683792769908905, -0.141792893409729]"
1453,"[0.2166139781475067, -0.21793189644813538]"
1454,"[0.216569185256958, -0.13315971195697784]"
1455,"[0.21670354902744293, 0.11252370476722717]"
1456,"[0.21665877103805542, 0.1972959041595459]"
1457,"[0.2164348065853119, 0.12115689367055893]"
1458,"[0.21639001369476318, 0.20592908561229706]"
1459,"[0.2165243923664093, -0.04838750511407852]"
1460,"[0.2164795994758606, 0.036384690552949905]"
1461,"[0.21482235193252563, 0.17295601963996887]"
1462,"[0.21477755904197693, -0.2422717809677124]"
1463,"[0.21491192281246185, 0.0034116266760975122]"
1464,"[0.21486712992191315, 0.08818382769823074]"
1465,"[0.2146431803703308, 0.01204481441527605]"
1466,"[0.2145983874797821, 0.0968170091509819]"
1467,"[0.21473276615142822, -0.15749958157539368]"
1468,"[0.21468797326087952, -0.07272738218307495]"
1469,"[0.21446402370929718, -0.14886638522148132]"
1470,"[0.21441923081874847, -0.0640941932797432]"
1471,"[-3.505110740661621, -0.6154277324676514]"
1472,"[0.2145088165998459, -0.23363858461380005]"
1473,"[0.21428485214710236, 0.19022239744663239]"
1474,"[0.21424007415771484, -0.2250054031610489]"
1475,"[0.21437443792819977, 0.020678002387285233]"
1476,"[0.21432964503765106, 0.10545019805431366]"
1477,"[0.21553899347782135, -0.18339914083480835]"
1478,"[0.21549420058727264, -0.09862695634365082]"
1479,"[0.21562857925891876, 0.1470564603805542]"
1480,"[-3.447268486022949, -0.6679535508155823]"
1481,"[0.21535983681678772, 0.15568964183330536]"
1482,"[0.215315043926239, 0.24046184122562408]"
1483,"[0.21544942259788513, -0.013854756020009518]"
1484,"[0.21540462970733643, 0.07091744989156723]"
1485,"[0.2151806652545929, -0.005221560597419739]"
1486,"[0.21513588726520538, 0.07955063879489899]"
1487,"[0.2152702510356903, -0.1747659593820572]"
1488,"[0.2152254581451416, -0.08999376744031906]"
1489,"[0.21500150859355927, -0.16613276302814484]"
1490,"[0.21495671570301056, -0.08136057108640671]"
1491,"[0.21509109437465668, 0.1643228381872177]"
1492,"[0.21504630148410797, 0.24909503757953644]"
1493,"[0.2248554527759552, 0.18398363888263702]"
1494,"[0.2248106598854065, -0.23124416172504425]"
1495,"[0.2249450385570526, 0.014439242891967297]"
1496,"[0.2249002456665039, 0.0992114394903183]"
1497,"[0.22467629611492157, 0.02307243086397648]"
1498,"[0.22463150322437286, 0.10784463584423065]"
1499,"[0.22476588189601898, -0.14647196233272552]"
1500,"[0.22472108900547028, -0.0616997666656971]"
1501,"[0.22449712455272675, -0.13783878087997437]"
1502,"[0.22445234656333923, -0.05306658148765564]"
1503,"[0.22458671033382416, 0.19261683523654938]"
1504,"[0.22454191744327545, -0.2226109802722931]"
1505,"[0.22431796789169312, 0.20125001668930054]"
1506,"[-3.5625650882720947, -6.329457759857178]"
1507,"[0.22440755367279053, 0.03170562535524368]"
1508,"[0.22436276078224182, 0.11647782474756241]"
1509,"[0.2255721092224121, -0.1723715364933014]"
1510,"[0.2255273163318634, -0.08759932965040207]"
1511,"[0.22566169500350952, 0.15808407962322235]"
1512,"[0.22561690211296082, 0.24285626411437988]"
1513,"[0.22539293766021729, 0.1667172610759735]"
1514,"[0.22534815967082977, -0.24851053953170776]"
1515,"[0.2254825234413147, -0.0028271323535591364]"
1516,"[0.225437730550766, 0.08194506913423538]"
1517,"[0.22521378099918365, 0.005806055385619402]"
1518,"[0.22516898810863495, 0.09057825058698654]"
1519,"[0.22530336678028107, -0.16373834013938904]"
1520,"[0.22525857388973236, -0.07896614074707031]"
1521,"[0.22503462433815002, -0.15510515868663788]"
1522,"[0.22498983144760132, -0.07033295184373856]"
1523,"[0.22512419521808624, 0.17535045742988586]"
1524,"[0.22507940232753754, -0.2398773580789566]"
1525,"[0.22342215478420258, -0.10330601781606674]"
1526,"[0.22337736189365387, -0.018533822149038315]"
1527,"[0.2235117405653, 0.2271495908498764]"
1528,"[0.22346694767475128, -0.18807822465896606]"
1529,"[0.22324299812316895, 0.23578277230262756]"
1530,"[0.22319820523262024, -0.1794450283050537]"
1531,"[0.22333256900310516, 0.06623837351799011]"
1532,"[0.22328777611255646, 0.15101057291030884]"
1533,"[-3.520740032196045, -1.2995887994766235]"
1534,"[0.22301903367042542, 0.1596437692642212]"
1535,"[0.22315341234207153, -0.09467283636331558]"
1536,"[0.22310861945152283, -0.009900636039674282]"
1537,"[0.2228846698999405, -0.08603964745998383]"
1538,"[0.22283987700939178, -0.0012674406170845032]"
1539,"[0.2229742407798767, 0.24441595375537872]"
1540,"[0.2229294627904892, -0.17081184685230255]"
1541,"[0.22413881123065948, 0.04033881425857544]"
1542,"[0.22409401834011078, 0.12511101365089417]"
1543,"[0.2242283821105957, -0.129205584526062]"
1544,"[-3.3382487297058105, -5.362969875335693]"
1545,"[0.22395963966846466, -0.12057239562273026]"
1546,"[0.22391484677791595, -0.03580019623041153]"
1547,"[0.22404922544956207, 0.2098832130432129]"
1548,"[0.22400443255901337, -0.20534460246562958]"
1549,"[0.22378048300743103, 0.21851639449596405]"
1550,"[0.22373569011688232, -0.19671140611171722]"
1551,"[0.22387005388736725, 0.0489719994366169]"
1552,"[0.22382527589797974, 0.13374419510364532]"
1553,"[0.2236013114452362, 0.057605188339948654]"
1554,"[0.2235565334558487, 0.14237739145755768]"
1555,"[0.22369089722633362, -0.1119392067193985]"
1556,"[0.2236461043357849, -0.02716701105237007]"
1557,"[0.22198885679244995, 0.1094043180346489]"
1558,"[0.22194406390190125, 0.19417652487754822]"
1559,"[0.22207842767238617, -0.06014007702469826]"
1560,"[0.22203364968299866, 0.024632122367620468]"
1561,"[0.22180968523025513, -0.0515068881213665]"
1562,"[0.22176490724086761, 0.033265307545661926]"
1563,"[0.22189927101135254, -0.22105129063129425]"
1564,"[0.22185447812080383, -0.13627909123897552]"
1565,"[0.2216305285692215, -0.2124180942773819]"
1566,"[0.2215857356786728, -0.12764589488506317]"
1567,"[0.2217201143503189, 0.11803750693798065]"
1568,"[0.2216753214597702, 0.20280970633029938]"
1569,"[0.22145137190818787, 0.126670703291893]"
1570,"[0.22140657901763916, 0.21144290268421173]"
1571,"[0.22154094278812408, -0.04287370294332504]"
1572,"[0.22149614989757538, 0.04189849644899368]"
1573,"[0.22270549833774567, -0.24695084989070892]"
1574,"[0.22266072034835815, -0.1621786504983902]"
1575,"[0.22279508411884308, 0.08350475877523422]"
1576,"[0.22275029122829437, 0.16827695071697235]"
1577,"[0.22252634167671204, 0.09213794767856598]"
1578,"[0.22248154878616333, 0.1769101470708847]"
1579,"[0.22261592745780945, -0.07740645110607147]"
1580,"[0.22257113456726074, 0.0073657468892633915]"
1581,"[0.2223471850156784, -0.06877326220273972]"
1582,"[0.2223023921251297, 0.01599893346428871]"
1583,"[0.22243675589561462, -0.23831766843795776]"
1584,"[0.22239196300506592, -0.15354546904563904]"
1585,"[0.22216801345348358, -0.2296844720840454]"
1586,"[0.22212322056293488, -0.14491227269172668]"
1587,"[0.222257599234581, 0.10077112913131714]"
1588,"[0.2222128063440323, 0.18554332852363586]"
1589,"[0.22055555880069733, -0.17788533866405487]"
1590,"[0.22051076591014862, -0.09311313927173615]"
1591,"[0.22064512968063354, 0.15257026255130768]"
1592,"[0.22060033679008484, 0.2373424619436264]"
1593,"[0.2203763872385025, 0.16120345890522003]"
1594,"[0.2203315943479538, 0.24597565829753876]"
1595,"[0.22046597301959991, -0.008340943604707718]"
1596,"[0.2204211801290512, 0.07643125206232071]"
1597,"[0.22019723057746887, 0.0002922434941865504]"
1598,"[0.22015243768692017, 0.08506444096565247]"
1599,"[0.2202868014574051, -0.1692521572113037]"
1600,"[0.22024202346801758, -0.08447995781898499]"
1601,"[0.22001805901527405, -0.16061896085739136]"
1602,"[0.21997326612472534, -0.07584676891565323]"
1603,"[0.22010764479637146, 0.1698366403579712]"
1604,"[0.22006285190582275, -0.24539116024971008]"
1605,"[0.22127220034599304, -0.034240514039993286]"
1606,"[-0.5817181468009949, -3.7861993312835693]"
1607,"[0.22136178612709045, -0.20378491282463074]"
1608,"[0.22131699323654175, -0.11901271343231201]"
1609,"[0.2210930436849594, -0.19515171647071838]"
1610,"[0.2210482507944107, -0.11037952452898026]"
1611,"[0.22118261456489563, 0.13530388474464417]"
